S_Name	S_1	S_10	S_11	S_12	S_13	S_14	S_15	S_16	S_17	S_18	S_19	S_2	S_20	S_21	S_22	S_23	S_24	S_25	S_26	S_27	S_28	S_29	S_30	S_31	S_32	S_33	S_34	S_35	S_36	S_37	S_38	S_39	S_4	S_40	S_41	S_42	S_43	S_44	S_45	S_46	S_47	S_48	S_49	S_5	S_50	S_51	S_52	S_53	S_54	S_55	S_56	S_57	S_58	S_59	S_60	S_61	S_62	S_63	S_64	S_65	S_66	S_67	S_68	S_69	S_7	S_70	S_71	S_72	S_8
ASV1352	0	0	0	5	8	0	0	9	12	8	7	0	0	0	0	0	9	0	0	3	9	0	0	0	0	0	0	0	0	7	4	13	3	0	0	0	0	0	0	0	6	0	0	2	9	0	0	6	23	0	0	0	0	9	8	0	10	2	0	0	0	0	0	0	0	0	0	0	4
ASV137	20	5	6	9	0	10	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	25	17	9	10	12	13	7	8	14	0	17	0	7	16	0	11	0	7	9	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
ASV1377	6	19	20	27	16	18	12	35	0	15	12	9	14	7	0	8	14	14	13	0	13	9	14	0	0	3	7	6	0	11	3	0	8	4	27	7	8	17	34	0	11	0	35	0	17	19	12	25	38	0	0	4	0	0	0	0	0	16	0	0	3	13	11	0	15	13	0	0	6
ASV1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	7	12	0	13	6	0	14	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	0	0	0	12	0	0	0	12	0	12	0	9	21	14	0	0	0	19	0	0
ASV14012	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	21	0	0	0	12	0	31	10	0	0	0	0	0	26	0	18	0	0	0	0	4	0	0	0	0	38	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	76	13	32	13
ASV1404	0	0	0	0	0	0	30	64	63	104	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	21	0	0	0	12	10	0	0	0	0	37	10	23	0	17	0	0	20	11	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
ASV1406	0	0	0	0	0	0	0	126	29	33	0	0	0	0	0	0	0	51	0	0	0	5	0	0	0	0	53	51	48	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	11	0	0	39	45	0	0	0	0	6	16	17	0	36	0	0	0
ASV1409	0	0	0	0	0	0	0	5	0	0	0	0	12	0	0	13	16	24	25	25	18	14	8	7	9	9	23	22	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	13	48	11	0	13	11	19	13	9	23	13	0	26	0	28	10	13	0
ASV1410	0	9	0	6	7	3	0	15	0	9	0	0	0	10	0	14	0	0	22	13	0	0	0	0	0	0	0	0	0	6	7	11	0	7	0	0	0	0	0	16	20	12	29	0	7	29	32	33	20	43	0	52	27	8	22	24	15	15	0	0	0	0	0	0	0	0	0	0	0
ASV1411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	12	0	0	7	13	9	16	18	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	24	8	20	24	38	55	0	31	15	36	0
ASV1414	0	15	10	16	26	20	25	59	26	41	0	0	17	15	18	28	27	25	28	69	0	0	0	0	0	0	0	0	0	0	33	0	0	0	21	0	0	50	0	93	43	34	50	0	42	62	84	17	100	30	21	54	19	33	36	91	44	46	0	0	0	0	12	0	0	0	0	0	0
ASV1415	17	0	0	0	0	18	0	0	0	0	15	32	0	0	31	0	29	0	0	19	0	0	0	0	0	0	0	0	0	250	136	142	33	400	106	273	110	36	97	24	59	0	0	56	54	0	0	58	0	19	51	12	0	17	39	0	10	0	0	0	0	0	0	0	39	0	0	0	42
ASV14251	0	0	0	4	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	9	5	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	14	8	0	0	0	15	23	0	6	16	0	10	0	13	14	11	15	9	0	0	0	0	0	0
ASV14318	0	0	0	0	0	0	0	0	17	0	0	0	26	0	0	0	0	0	10	0	27	0	27	21	0	26	20	12	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	38	0	0	0	0	0	51	38	0	19	37	0	11	43	61	45	0
ASV14326	100	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	12	33	27	24	0	17	24	0	23	0	0	0	0	55	0	0	0	12	0	0	15	0	0	0	0	0	35	0	0	0	0	0	0	0	12	0	0	0	27
ASV14330	290	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	33	74	68	53	46	55	87	0	89	0	0	0	0	161	12	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	88
ASV14336	222	0	0	0	0	0	10	0	0	6	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	74	127	174	211	112	111	169	61	148	0	21	0	9	194	0	0	0	0	7	0	0	0	0	29	0	0	0	0	0	0	0	6	4	0	66	0	0	0	74
ASV1442	0	7	0	25	29	0	20	0	0	0	0	0	0	0	16	0	48	0	0	20	0	3	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	48	0	12	18	0	23	42	15	22	43	0	23	37	13	22	44	10	0	0	0	0	0	0	7	0	0	0	18	0	0
ASV1466	0	16	17	12	7	16	21	26	30	16	30	25	25	27	19	11	26	9	24	36	0	0	0	0	0	0	6	0	0	14	0	0	16	0	0	0	11	9	3	27	7	11	41	0	0	20	20	12	8	0	10	0	0	12	0	30	11	0	0	0	0	11	7	0	12	0	5	0	14
ASV1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	4	7	4	8	4	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	6	0	0	0	0	7	17	20	11	21	17	11	0	39	42	34	0
ASV1490	0	0	0	0	0	12	0	0	0	5	20	0	6	0	0	0	13	0	0	11	0	0	0	0	0	0	0	0	0	0	7	0	0	0	13	0	6	18	11	0	13	3	12	0	9	6	6	0	0	0	6	0	0	5	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0
ASV1495	14	0	19	0	16	16	17	26	17	25	20	21	22	19	0	0	0	20	25	19	0	0	0	0	0	0	0	0	0	0	0	7	12	0	13	9	14	9	15	13	13	0	16	11	30	37	20	34	27	0	0	0	0	0	0	0	9	12	0	0	0	0	0	0	5	0	0	0	12
ASV1515	0	0	11	31	0	0	14	31	16	21	0	0	0	9	0	0	0	29	0	30	0	0	20	16	16	26	33	32	34	0	0	0	0	0	0	0	14	0	0	21	0	0	40	0	0	26	29	39	31	0	33	0	12	30	0	59	21	13	22	58	0	19	15	18	0	30	55	29	0
ASV1517	0	0	0	0	0	0	0	47	0	0	45	0	41	30	0	22	39	47	64	19	25	38	0	30	17	19	28	46	47	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	20	26	17	0	0	46	62	33	35	31	39	32	11	38	6	36	19	66	0
ASV1527	0	0	0	0	6	11	8	11	15	10	0	0	0	17	9	0	15	0	0	19	0	0	0	0	0	0	0	0	0	0	15	12	10	0	0	0	0	0	0	0	6	7	0	0	9	0	0	0	26	0	0	0	0	0	0	15	18	10	0	0	0	0	0	0	0	0	0	0	0
ASV1537	0	30	0	25	38	0	43	0	66	45	0	23	0	0	0	0	0	0	0	0	0	0	32	19	0	0	0	0	0	27	0	15	0	17	17	0	0	0	0	38	0	31	0	0	0	39	49	64	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0
ASV1539	0	0	0	0	0	0	0	0	0	0	32	0	0	13	0	0	42	0	0	0	23	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	44	0	23	40	48	64	0	0	0	0	23	0	0	23	0	48	27	0	0
ASV1565	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	12	0	18	0	7	12	0	0	0	0	0	0	0	0	14	6	0	32	0	0	3	22	0	0	11	0	0
ASV157	15	0	13	0	12	0	0	13	14	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	22	21	26	30	29	0	0	0	30	0	47	21	13	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	10	0	0	16
ASV1590	0	6	0	18	7	24	7	29	18	18	0	10	0	12	8	9	10	10	8	24	0	0	0	0	0	0	0	0	0	63	17	19	5	31	21	0	30	12	0	51	0	0	24	0	59	0	46	0	43	0	9	0	10	11	0	0	18	0	0	0	0	0	0	0	13	0	0	0	0
ASV1591	0	0	0	18	0	31	0	24	30	21	0	0	0	9	0	0	0	0	8	19	0	0	0	0	0	0	0	0	0	0	23	14	0	0	0	0	0	18	25	0	42	0	0	0	24	0	9	8	54	11	0	0	0	0	19	18	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV1594	42	55	59	88	27	0	38	39	55	32	21	58	14	19	0	0	17	0	0	16	0	0	0	0	0	0	0	0	0	50	42	66	30	25	22	0	59	0	63	0	0	0	37	27	41	45	39	49	31	0	0	43	0	27	44	25	16	13	0	0	0	0	0	0	26	0	0	0	26
ASV1605	22	34	44	76	37	61	44	27	24	23	16	42	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	20	17	29	29	26	14	25	0	11	19	43	14	26	51	35	64	37	0	44	28	0	0	31	0	34	0	0	0	0	0	0	0	0	0	0	21	0	0	0	12
ASV1607	0	20	18	12	13	0	10	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	5	0	0	0	0	9	0	7	12	0	0	0	8	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0
ASV1616	0	0	0	0	0	0	0	0	0	0	5	0	17	0	0	0	0	33	25	23	0	0	0	0	18	14	0	9	23	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	7	0	0	0	15	38	16	39	0	32	0	14	13	0	39	30	31	0	0	0	15	0	0	0
ASV1623	0	15	0	0	0	0	0	46	17	16	0	0	18	0	0	25	21	0	17	30	0	0	0	0	0	0	0	0	0	18	22	0	0	0	0	0	0	0	0	28	0	0	28	0	0	16	10	0	22	10	0	0	0	25	25	13	14	26	0	0	0	0	0	0	0	0	0	0	0
ASV1629	0	20	41	21	49	0	40	61	26	35	19	0	25	18	13	32	22	32	45	24	19	24	26	24	21	47	20	25	19	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	54	21	0	16	37	0	19	92	0	0	10	11	0	16	48	30	63	61	72	14	19	22	21	0
ASV1633	0	0	0	0	0	19	0	10	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	30	31	13	0	11	0	41	22	14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
ASV1635	60	0	0	0	0	14	0	0	16	0	0	47	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	47	76	44	51	37	68	83	0	41	0	18	0	0	60	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	37
ASV1643	22	12	0	20	0	109	55	67	50	0	0	17	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	70	22	19	17	23	34	44	18	84	46	39	42	14	50	29	66	260	94	0	29	16	0	19	28	0	36	30	0	0	0	0	0	0	30	0	0	0	0
ASV1645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	22	0	9	10	0	0	0	13	14	21	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	38	0	0	12	0	26	0	0	12	0	0	0	20	0
ASV1646	0	0	17	0	0	31	0	0	37	24	0	0	0	0	0	0	0	0	0	0	13	21	0	0	16	0	0	15	0	0	0	0	0	0	13	0	0	0	0	27	0	0	0	0	0	0	38	17	0	0	0	0	0	0	0	0	0	0	23	41	0	0	26	35	0	59	30	22	0
ASV1656	0	4	0	0	7	0	0	16	6	0	8	0	0	0	10	5	9	11	6	18	7	0	12	8	11	16	28	13	24	0	0	0	0	0	0	0	6	0	0	12	0	4	0	0	13	0	0	0	17	0	16	8	0	9	0	28	24	0	6	13	14	12	0	11	0	23	12	7	0
ASV1663	0	0	0	0	17	21	24	40	19	17	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	10	51	8	0	22	11	0	9	26	10	9	0	0	0	0	0	0	0	0	0	0	0
ASV1665	0	0	0	0	0	0	7	32	23	26	0	0	0	0	0	0	0	12	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	13	0	23	10	36	20	0	8	20	0	0	0	0	19	12	26	0	0	0	0	0	0	0	0	0	0	14
ASV1675	0	10	9	0	11	0	18	27	0	0	10	0	0	0	26	0	0	0	32	0	15	24	43	28	0	28	30	35	27	0	0	15	0	0	0	0	0	0	0	12	0	0	14	0	0	0	46	27	21	22	22	0	0	9	17	55	30	38	45	45	42	29	16	31	21	58	39	67	0
ASV1687	0	9	0	0	0	0	0	13	0	0	14	0	12	0	0	11	0	0	10	16	0	0	0	15	8	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	25	13	0	0	14	0	25	23	21	13	19	18	0	36	0	0	0
ASV1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	5	8	0	0	0	7	9	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	8	0	8	18	6	17	0	14	0	7	0
ASV1689	0	0	7	16	7	50	32	23	37	54	14	14	14	11	14	8	37	0	14	33	0	0	0	0	0	0	0	0	0	28	54	0	32	27	33	21	19	21	40	17	17	21	6	0	13	20	27	19	21	6	40	16	6	19	0	44	27	13	0	0	0	0	0	0	8	0	0	0	0
ASV1690	12	12	0	28	18	47	28	37	29	39	14	9	0	0	10	0	15	13	0	20	0	0	0	0	0	0	0	0	0	52	24	0	25	0	0	0	0	0	0	21	48	0	0	13	28	0	0	47	0	0	0	0	0	0	38	0	15	17	0	0	0	0	0	0	20	0	0	0	12
ASV1691	0	0	8	0	9	0	0	9	0	0	0	0	10	9	16	18	28	14	19	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	38	39	0	18	0	0	34	0	0	0	7	0	0	0	0	0	0	0	0	0
ASV1696	0	0	0	0	0	0	0	18	0	0	14	0	0	0	0	0	33	0	0	29	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	20	0	12	27	0	0	26	14	0	0	67	58	7	0	31	23	33	27	25	0	0	0	0	0	0	0	0	0	0	0
ASV1698	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	28	0	57	49	0	20	22	18	36	34	25	23	33	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	63	0	0	0	0	0	56	82	70	64	64	95	0	54	75	45	0
ASV1704	20	0	12	16	0	0	24	0	18	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	37	56	70	0	59	67	40	64	24	0	17	0	33	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0
ASV1707	74	0	0	0	0	32	0	22	23	17	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	47	72	25	56	49	35	78	41	99	0	45	0	17	42	36	0	15	0	25	0	16	0	0	0	32	0	0	0	0	0	0	0	0	0	67	0	0	0	48
ASV1711	0	20	26	31	26	49	26	46	54	38	6	10	0	14	28	0	12	18	0	23	0	0	0	0	0	0	0	0	0	46	44	28	33	30	23	19	32	21	16	41	0	8	9	13	32	20	49	34	39	22	24	34	12	20	0	27	16	22	0	30	0	0	0	0	20	0	18	0	0
ASV1714	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	20	27	30	31	43	0	0	0	12	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	20	18	11	12	6	0	0	0	16	0	13	0
ASV1729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	19	26	13	0	22	18	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	26	0	0	0	0	0	0	34	45	34	21	23	36	0	22	28	0	0
ASV1738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	13	9	0	14	14	20	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	13	49	46	24	0	20	21	0	0	48	0	0
ASV1740	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	67	68	23	14	18	51	19	19	0	0	0	0	0	10	25	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	22
ASV1743	0	0	0	0	0	0	0	8	0	0	0	0	22	0	8	18	17	0	27	0	7	0	0	0	0	0	0	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	23	0	12	26	11	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
ASV1772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	17	17	0	0	0	32	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	3	6	28	17	0	0	0	0	0	0	0	0	0	55	0	41	23	13	58	0	44	34	124	0
ASV1775	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	14	0	0	0	0	0	0	20	0	0	39	0	0	7	0	0	0	0	0	0	0	0	26	65	15	0	14	15	27	37	13	0	0	30	15	0	8	0	33	0	43	0
ASV1799	0	0	0	0	0	0	0	14	0	0	22	0	29	22	3	0	13	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	6	0	0	0	0	0	0	15	43	23	0	0	0	0	0	0	0	0	0	26	0	0
ASV1826	66	0	0	28	0	0	0	0	0	28	0	40	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	31	0	39	0	0	45	38	0	0	0	25	43	18	0	0	29	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	47
ASV1832	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	20	9	0	0	9	0	0	0	0	0	0	0	10	0	0	0	0	29	0	23	23	0	23	23	10	0	0	0	0	0	0	0	21	0	0	0	19	23	0	0	0	0	0	0
ASV1876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	16	25	28	19	22	0	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	25	20	14	63	70	35	0	22	0	0	0
ASV1913	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	11	20	0	0	0	21	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	26	23	0	81	0	21	0	0	0	0	28	0	28	35	121	17	0	33	36	0	22	26	32	0
ASV1920	0	0	0	0	7	0	0	40	0	0	0	0	0	0	17	15	0	0	0	38	0	0	0	16	0	0	0	31	0	25	0	0	0	0	0	0	0	0	0	26	0	37	53	0	0	0	109	0	91	0	0	0	19	20	53	81	45	0	0	0	0	27	0	0	0	27	0	0	0
ASV1921	0	0	0	10	0	8	0	10	19	28	0	0	0	25	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	39	0	25	0	0	35	0	0	0	47	0	0	17	26	35	46	0	0	0	0	0	0	0	0	0	0	0
ASV1927	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	20	17	0	21	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	26	24	0	0	0	0	0	0	0	28	0	0	40	21	24	31	0	0	28	21	27	0
ASV1928	0	0	0	0	0	0	0	0	4	0	7	0	9	0	0	5	0	24	14	11	0	17	7	0	13	7	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	24	40	18	5	24	7	0	8	10	0	0	0	16	0	0	11	0	35	9	27	0
ASV1970	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	20	0	26	21	33	25	20	25	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	44	67	96	83	48	82	5	121	89	100	0
ASV2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	18	31	38	27	33	14	18	13	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	46	0	0	0	0	0	65	55	65	74	58	61	0	91	47	69	0
ASV2000	8	0	22	33	20	27	19	27	45	36	26	24	18	20	23	42	35	0	0	0	30	11	34	32	22	32	26	39	48	72	57	46	37	56	66	54	43	49	24	37	35	24	133	26	83	63	52	35	67	44	25	42	25	38	42	53	27	0	40	0	13	51	45	35	25	41	0	0	17
ASV2002	0	0	0	0	21	21	20	22	0	14	0	0	16	0	0	40	24	0	25	19	0	14	0	0	20	0	23	0	16	0	17	12	0	13	16	9	0	0	0	21	17	0	42	11	22	31	25	17	0	27	31	34	24	21	23	0	0	0	0	16	0	20	25	25	0	0	13	0	0
ASV2005	0	0	0	0	0	0	0	0	0	0	0	0	13	0	14	20	0	0	11	16	13	0	11	9	0	17	15	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	20	19	14	0	0	9	0	0	12	15	17	0
ASV2007	0	0	0	0	5	0	0	14	8	0	0	0	0	0	0	15	14	0	0	0	10	0	0	9	0	0	13	0	21	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	0	17	0	0	0	0	0	0	0	10	0	0	0	0	13	12	18	0	25	15	25	0
ASV2028	39	0	0	0	0	0	0	0	21	0	40	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	35	14	0	20	20	0	15	8	12	12	55	0	0	58	0	20	28	13	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77
ASV2031	42	0	0	0	0	0	0	13	0	0	33	46	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	55	16	33	34	37	29	0	0	0	22	66	0	0	15	33	81	0	0	0	0	0	49	0	0	27	0	15	31	0	0	17	12	0	0	0	31	4	23	22	28
ASV2093	0	0	0	0	0	0	0	0	0	0	45	0	44	31	48	34	48	17	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	26	19	59	29	43	44	21	20	26	0	0	0	0	0	0	0	0	0	0	0
ASV2171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	6	11	18	0	7	0	19	24	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	23	9	0	4	0	30	9	0	0
ASV2181	0	0	0	5	0	2	0	0	6	6	5	0	2	0	0	0	4	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	13	0	9	6	7	0	0	0	0	0	0	10	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV2229	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0	11	0	0	25	11	0	11	0	0	0	0	13	13	21	0	0	0	0	0	0	0	0	0	0	7	0	0	11	0	0	4	17	14	20	0	0	24	14	5	0	38	20	25	11	11	12	0	0	12	0	27	0	6	0
ASV2239	44	11	23	26	0	22	34	13	0	24	41	23	21	29	0	0	0	0	0	0	21	19	12	0	0	0	0	0	0	0	0	50	0	24	18	40	51	26	59	51	84	45	28	30	78	31	0	30	26	0	27	27	0	0	0	7	39	14	0	11	17	0	11	0	0	12	30	8	0
ASV2259	0	15	16	28	0	7	12	22	26	25	7	7	12	8	0	0	7	7	9	0	7	12	0	0	0	9	0	0	5	0	7	9	0	10	16	13	12	15	9	96	66	34	7	8	61	9	12	15	0	10	11	10	0	0	5	11	12	27	11	0	14	0	0	0	0	26	0	0	9
ASV2263	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5	11	0	0	0	0	6	7	0	13	11	0	0	0	0	0	0	0	11	26	0	0	0	0	6	0	0	0	0	0	12	0	0	0	15	14	0	0	18	24	0	0	0	0	10	15	0	0
ASV2321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	52	56	36	59	31	26	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	14	0	0	0	0	0	101	120	141	151	142	182	0	33	43	69	0
ASV2344	0	0	5	0	7	0	0	8	0	0	8	0	0	10	0	0	20	0	10	16	0	0	0	8	0	9	0	0	6	0	0	0	0	0	0	0	0	0	0	27	0	0	30	0	0	13	19	0	13	0	0	12	0	19	13	17	0	0	16	0	0	19	0	14	0	18	0	9	0
ASV2351	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	33	11	25	32	11	0	0	47	0	49	0	0	52	0	0	0	0	0	0	6	0	0	16	0	0	0	0	0	0	0	0	0	7	0	30	24	0	55	21	22	35	11	0	46	0	42	50	60	56	0	67	52	80	0
ASV2352	0	21	19	6	27	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	35	47	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	31	0	0	32	29	0	30	0	0	0	0	0	0	0	0	8	70	107	107	49	53	78	14	104	52	122	0
ASV2369	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	60	0	0	0	71	71	77	86	58	65	42	58	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	33	43	0	0	54	0	81	72	39	27	81	60	83	0
ASV2370	0	0	0	0	0	0	0	0	0	0	0	0	41	31	0	46	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	32	33	15	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	51	0	0	0	60	33	0	0	36	0	45	0	0	0	0	0
ASV2375	0	0	0	0	0	0	0	0	0	0	0	0	22	27	0	0	15	33	16	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	15	0	0	26	23	0	30	0	23	31	0	0	0	0	16	22	0	0	0	13	0	14	0
ASV2377	77	30	0	27	41	33	27	18	29	0	14	61	0	15	0	0	18	0	13	0	18	16	39	0	0	0	0	0	0	140	150	126	102	79	181	178	111	95	168	52	55	24	28	87	188	45	37	68	59	33	21	31	25	34	25	20	22	0	22	27	28	33	30	0	76	0	0	0	65
